,arrest,black,perceivedage,gender,trafficstop,raceperceivedpriortostop,tract_distancefromcal,tract_medianincome,tract_annualstops,tract_nonwhitecomp
2464,0,1,34,2,0,0,0.649406352,44933,748,0.76798893
2465,0,0,25,1,1,0,0.649406352,44933,748,0.76798893
2466,0,1,35,2,0,1,0.649406352,44933,748,0.76798893
2467,0,0,35,2,1,0,0.649406352,44933,748,0.76798893
2468,0,0,20,1,1,1,0.649406352,44933,748,0.76798893
2469,0,1,50,2,0,0,0.649406352,44933,748,0.76798893
2470,0,1,45,1,0,0,0.649406352,44933,748,0.76798893
2471,0,0,25,2,1,0,0.649406352,44933,748,0.76798893
2472,1,0,1,1,1,1,1.0,1,1,1.0
2473,1,0,1,1,1,1,1.0,1,1,1.0
2474,0,1,40,2,0,1,0.649406352,44933,748,0.76798893
2475,0,0,30,1,1,1,0.649406352,44933,748,0.76798893
2476,0,1,55,1,0,1,0.649406352,44933,748,0.76798893
2477,0,0,50,1,0,1,0.649406352,44933,748,0.76798893
2478,1,1,45,1,0,1,0.649406352,44933,748,0.76798893
2479,0,0,30,1,1,0,0.649406352,44933,748,0.76798893
2480,0,0,35,1,1,0,0.649406352,44933,748,0.76798893
2481,0,1,21,2,1,0,0.649406352,44933,748,0.76798893
2482,0,1,50,1,0,0,0.649406352,44933,748,0.76798893
2483,1,1,60,1,0,1,0.649406352,44933,748,0.76798893
2484,0,0,65,1,1,0,0.649406352,44933,748,0.76798893
2485,0,0,30,1,0,0,0.649406352,44933,748,0.76798893
2486,0,1,35,1,1,0,0.649406352,44933,748,0.76798893
2487,0,0,40,1,1,0,0.649406352,44933,748,0.76798893
2488,0,1,50,2,1,0,0.649406352,44933,748,0.76798893
2489,0,1,35,1,0,1,0.649406352,44933,748,0.76798893
2490,0,0,25,2,1,0,0.649406352,44933,748,0.76798893
2491,1,1,50,1,0,1,0.649406352,44933,748,0.76798893
2492,0,0,55,1,1,0,0.649406352,44933,748,0.76798893
2493,0,0,50,1,0,1,0.649406352,44933,748,0.76798893
2494,1,1,35,1,0,1,0.649406352,44933,748,0.76798893
2495,0,0,45,1,0,1,0.649406352,44933,748,0.76798893
2496,0,1,20,1,1,0,0.649406352,44933,748,0.76798893
2497,0,1,60,1,1,0,0.649406352,44933,748,0.76798893
2498,0,1,45,1,0,1,0.649406352,44933,748,0.76798893
2499,1,0,1,1,1,1,1.0,1,1,1.0
2500,0,1,30,1,1,0,0.649406352,44933,748,0.76798893
2501,0,1,25,2,0,1,0.649406352,44933,748,0.76798893
2502,0,1,25,1,0,1,0.649406352,44933,748,0.76798893
2503,0,1,70,2,0,0,0.649406352,44933,748,0.76798893
2504,0,0,20,2,1,0,0.649406352,44933,748,0.76798893
2505,0,0,45,1,1,0,0.649406352,44933,748,0.76798893
2506,1,1,50,1,0,1,0.649406352,44933,748,0.76798893
2507,0,0,50,2,1,0,0.649406352,44933,748,0.76798893
2508,1,0,45,1,0,0,0.649406352,44933,748,0.76798893
2509,0,0,40,1,0,1,0.649406352,44933,748,0.76798893
2510,0,0,35,1,1,0,0.649406352,44933,748,0.76798893
2511,1,0,35,1,0,0,0.649406352,44933,748,0.76798893
2512,1,0,40,1,0,1,0.649406352,44933,748,0.76798893
2513,1,1,30,2,0,1,0.649406352,44933,748,0.76798893
2514,1,1,35,1,0,1,0.649406352,44933,748,0.76798893
2515,0,0,30,1,0,1,0.649406352,44933,748,0.76798893
2516,0,0,30,1,0,1,0.649406352,44933,748,0.76798893
2517,0,0,50,1,0,0,0.649406352,44933,748,0.76798893
2518,0,0,65,1,1,0,0.649406352,44933,748,0.76798893
2519,0,0,25,2,1,0,0.649406352,44933,748,0.76798893
2520,0,1,70,2,0,1,0.649406352,44933,748,0.76798893
2521,0,1,50,1,0,0,0.649406352,44933,748,0.76798893
2522,0,1,27,1,1,0,0.649406352,44933,748,0.76798893
2523,0,1,45,2,1,0,0.649406352,44933,748,0.76798893
2524,0,0,55,1,0,0,0.649406352,44933,748,0.76798893
2525,1,0,40,1,0,1,0.649406352,44933,748,0.76798893
2526,0,0,35,1,0,1,0.649406352,44933,748,0.76798893
2527,0,1,24,1,1,1,0.649406352,44933,748,0.76798893
2528,0,1,30,2,1,0,0.649406352,44933,748,0.76798893
2529,0,0,15,1,0,1,0.649406352,44933,748,0.76798893
2530,1,1,30,1,0,1,0.649406352,44933,748,0.76798893
2531,0,0,40,1,0,1,0.649406352,44933,748,0.76798893
2532,1,1,24,1,0,1,0.649406352,44933,748,0.76798893
2533,0,0,60,1,0,1,0.649406352,44933,748,0.76798893
2534,0,1,50,1,0,1,0.649406352,44933,748,0.76798893
2535,0,0,65,1,0,1,0.649406352,44933,748,0.76798893
2536,0,0,30,1,0,1,0.649406352,44933,748,0.76798893
2537,0,1,30,1,0,1,0.649406352,44933,748,0.76798893
2538,0,1,60,1,1,0,0.649406352,44933,748,0.76798893
2539,0,1,60,1,1,1,0.649406352,44933,748,0.76798893
2540,0,0,40,1,1,0,0.649406352,44933,748,0.76798893
2541,0,0,22,1,1,0,0.649406352,44933,748,0.76798893
2542,1,0,40,1,0,0,0.649406352,44933,748,0.76798893
2543,0,0,40,1,0,1,0.649406352,44933,748,0.76798893
2544,0,0,50,2,0,1,0.649406352,44933,748,0.76798893
2545,0,1,35,1,0,1,0.649406352,44933,748,0.76798893
2546,0,1,36,1,0,0,0.649406352,44933,748,0.76798893
2547,0,0,45,2,0,1,0.649406352,44933,748,0.76798893
2548,0,1,36,1,0,1,0.649406352,44933,748,0.76798893
2549,1,0,1,1,1,1,1.0,1,1,1.0
2550,0,0,27,1,0,1,0.649406352,44933,748,0.76798893
2551,0,0,40,1,0,1,0.649406352,44933,748,0.76798893
2552,0,0,20,1,1,0,0.649406352,44933,748,0.76798893
2553,0,1,36,1,1,0,0.649406352,44933,748,0.76798893
2554,1,1,30,1,0,1,0.649406352,44933,748,0.76798893
2555,0,0,50,1,0,1,0.649406352,44933,748,0.76798893
2556,1,1,45,1,0,1,0.649406352,44933,748,0.76798893
2557,1,0,45,1,0,1,0.649406352,44933,748,0.76798893
2558,0,0,65,2,0,1,0.649406352,44933,748,0.76798893
2559,0,0,70,1,0,1,0.649406352,44933,748,0.76798893
2560,0,0,30,1,0,1,0.649406352,44933,748,0.76798893
2561,1,0,35,2,0,1,0.649406352,44933,748,0.76798893
2562,0,0,30,1,0,1,0.649406352,44933,748,0.76798893
2563,0,1,20,1,0,0,0.649406352,44933,748,0.76798893
2564,0,1,40,1,0,1,0.649406352,44933,748,0.76798893
2565,1,0,1,1,1,1,1.0,1,1,1.0
2566,0,1,35,2,0,1,0.649406352,44933,748,0.76798893
2567,0,1,30,1,1,0,0.649406352,44933,748,0.76798893
2568,1,0,1,1,1,1,1.0,1,1,1.0
2569,1,1,45,1,0,1,0.649406352,44933,748,0.76798893
2570,0,0,25,1,0,1,0.649406352,44933,748,0.76798893
2571,0,0,18,2,1,0,0.649406352,44933,748,0.76798893
2572,0,0,21,1,1,0,0.649406352,44933,748,0.76798893
2573,0,1,55,1,0,1,0.649406352,44933,748,0.76798893
2574,0,0,35,2,1,0,0.649406352,44933,748,0.76798893
2575,1,0,60,1,0,1,0.649406352,44933,748,0.76798893
2576,0,1,50,1,1,0,0.649406352,44933,748,0.76798893
2577,0,0,22,1,1,0,0.649406352,44933,748,0.76798893
2578,0,0,35,1,1,0,0.649406352,44933,748,0.76798893
2579,0,0,30,1,1,1,0.649406352,44933,748,0.76798893
2580,0,0,50,1,0,1,0.649406352,44933,748,0.76798893
2581,0,0,26,2,0,0,0.649406352,44933,748,0.76798893
2582,0,0,26,2,0,0,0.649406352,44933,748,0.76798893
2583,0,0,40,1,1,0,0.649406352,44933,748,0.76798893
2584,0,0,30,1,0,1,0.649406352,44933,748,0.76798893
2585,1,0,30,2,0,1,0.649406352,44933,748,0.76798893
2586,0,1,55,1,0,1,0.649406352,44933,748,0.76798893
2587,0,1,45,1,0,1,0.649406352,44933,748,0.76798893
2588,1,0,1,1,1,1,1.0,1,1,1.0
2589,0,0,30,1,1,0,0.649406352,44933,748,0.76798893
2590,0,0,21,1,1,0,0.649406352,44933,748,0.76798893
2591,0,1,20,1,1,0,0.649406352,44933,748,0.76798893
2592,0,0,36,1,1,0,0.649406352,44933,748,0.76798893
2593,0,0,20,1,1,1,0.649406352,44933,748,0.76798893
2594,1,1,45,1,0,1,0.649406352,44933,748,0.76798893
2595,1,0,1,1,1,1,1.0,1,1,1.0
2596,0,0,35,1,1,0,0.649406352,44933,748,0.76798893
2597,1,1,35,2,0,1,0.649406352,44933,748,0.76798893
2598,1,1,30,1,0,1,0.649406352,44933,748,0.76798893
2599,0,0,55,1,1,0,0.649406352,44933,748,0.76798893
2600,0,0,80,1,0,1,0.649406352,44933,748,0.76798893
2601,1,0,40,1,0,1,0.649406352,44933,748,0.76798893
2602,0,0,45,1,1,0,0.649406352,44933,748,0.76798893
2603,0,0,30,1,1,0,0.649406352,44933,748,0.76798893
2604,0,0,20,2,1,0,0.649406352,44933,748,0.76798893
2605,0,0,65,1,0,1,0.649406352,44933,748,0.76798893
2606,0,0,23,1,1,0,0.649406352,44933,748,0.76798893
2607,0,1,30,1,0,1,0.649406352,44933,748,0.76798893
2608,0,0,40,1,0,0,1.222451661,151393,66,0.18036871
2609,0,0,10,1,0,1,1.222451661,151393,66,0.18036871
2610,1,0,1,1,1,1,1.0,1,1,1.0
2611,0,0,35,2,1,0,1.222451661,151393,66,0.18036871
2612,0,0,30,1,1,0,1.222451661,151393,66,0.18036871
2613,0,0,25,1,0,0,1.222451661,151393,66,0.18036871
2614,0,0,10,1,0,0,1.222451661,151393,66,0.18036871
2615,0,1,55,2,0,1,1.222451661,151393,66,0.18036871
2616,0,0,65,1,1,0,1.222451661,151393,66,0.18036871
2617,0,1,30,1,1,0,1.222451661,151393,66,0.18036871
2618,1,0,30,1,0,0,1.222451661,151393,66,0.18036871
2619,0,0,45,2,0,0,1.222451661,151393,66,0.18036871
2620,0,0,40,2,1,0,1.222451661,151393,66,0.18036871
2621,0,1,30,2,1,0,1.222451661,151393,66,0.18036871
2622,0,1,30,1,1,0,1.222451661,151393,66,0.18036871
2623,0,1,35,1,1,0,1.222451661,151393,66,0.18036871
2624,0,1,50,2,0,1,1.222451661,151393,66,0.18036871
2625,1,1,50,1,0,1,1.222451661,151393,66,0.18036871
2626,0,0,22,1,1,0,1.222451661,151393,66,0.18036871
2627,1,1,40,1,0,1,1.222451661,151393,66,0.18036871
2628,0,0,40,1,0,1,1.222451661,151393,66,0.18036871
2629,0,0,35,1,0,1,1.222451661,151393,66,0.18036871
2630,0,0,20,2,1,0,1.222451661,151393,66,0.18036871
2631,0,1,24,1,1,0,1.222451661,151393,66,0.18036871
2632,0,0,25,1,1,0,1.222451661,151393,66,0.18036871
2633,0,0,35,1,1,0,1.222451661,151393,66,0.18036871
2634,0,0,25,1,1,0,1.222451661,151393,66,0.18036871
2635,0,0,50,1,1,0,1.222451661,151393,66,0.18036871
2636,0,1,30,1,1,0,1.222451661,151393,66,0.18036871
2637,1,0,35,1,0,0,1.222451661,151393,66,0.18036871
2638,0,0,30,2,1,1,1.222451661,151393,66,0.18036871
2639,1,0,1,1,1,1,1.0,1,1,1.0
2640,0,0,20,2,1,0,1.222451661,151393,66,0.18036871
2641,1,0,1,1,1,1,1.0,1,1,1.0
2642,0,0,25,2,1,0,1.222451661,151393,66,0.18036871
2643,0,0,65,1,1,0,1.222451661,151393,66,0.18036871
2644,0,0,60,1,1,0,1.222451661,151393,66,0.18036871
2645,0,0,50,2,1,0,1.222451661,151393,66,0.18036871
2646,0,0,25,1,1,0,1.222451661,151393,66,0.18036871
2647,0,0,70,1,1,1,1.222451661,151393,66,0.18036871
2648,0,0,30,2,1,0,1.222451661,151393,66,0.18036871
2649,0,0,45,2,1,0,1.222451661,151393,66,0.18036871
2650,0,0,34,2,1,0,1.222451661,151393,66,0.18036871
2651,0,0,30,2,1,0,1.222451661,151393,66,0.18036871
2652,0,0,30,2,1,0,1.222451661,151393,66,0.18036871
2653,0,0,60,2,1,0,1.222451661,151393,66,0.18036871
2654,0,0,65,1,1,0,1.222451661,151393,66,0.18036871
2655,0,1,45,2,1,0,1.222451661,151393,66,0.18036871
2656,0,0,25,2,1,0,1.222451661,151393,66,0.18036871
2657,1,1,35,1,0,0,1.222451661,151393,66,0.18036871
2658,0,1,35,2,1,0,1.222451661,151393,66,0.18036871
2659,0,0,25,1,1,0,1.222451661,151393,66,0.18036871
2660,0,0,30,1,1,0,1.222451661,151393,66,0.18036871
2661,0,0,30,2,1,0,1.222451661,151393,66,0.18036871
2662,0,0,30,1,1,0,1.222451661,151393,66,0.18036871
2663,0,0,45,1,1,0,1.222451661,151393,66,0.18036871
2664,0,0,30,2,1,0,1.222451661,151393,66,0.18036871
2665,1,0,1,1,1,1,1.0,1,1,1.0
2666,0,0,60,1,1,1,1.222451661,151393,66,0.18036871
2667,0,0,30,2,1,0,1.222451661,151393,66,0.18036871
2668,0,0,70,2,1,0,1.222451661,151393,66,0.18036871
2669,0,0,56,1,1,0,1.222451661,151393,66,0.18036871
2670,0,0,55,1,0,1,1.222451661,151393,66,0.18036871
2671,0,0,40,2,1,0,1.222451661,151393,66,0.18036871
2672,0,0,45,1,1,0,1.222451661,151393,66,0.18036871
2673,1,0,25,1,1,0,1.222451661,151393,66,0.18036871
2674,1,0,50,1,1,0,1.222451661,151393,66,0.18036871
2675,1,0,30,2,1,0,1.222451661,151393,66,0.18036871
2676,1,0,55,2,0,1,1.222451661,151393,66,0.18036871
2677,0,0,25,1,1,0,1.222451661,151393,66,0.18036871
2678,0,0,65,2,0,1,1.222451661,151393,66,0.18036871
2679,0,0,70,1,0,0,1.222451661,151393,66,0.18036871
2680,0,0,30,1,1,1,1.222451661,151393,66,0.18036871
2681,0,0,40,1,1,0,1.222451661,151393,66,0.18036871
2682,0,0,40,1,0,1,2.504934363,125218,1431,0.224943052
2683,0,1,25,2,1,0,2.504934363,125218,1431,0.224943052
2684,0,0,20,2,0,1,2.504934363,125218,1431,0.224943052
2685,0,1,28,1,1,0,2.504934363,125218,1431,0.224943052
2686,0,1,30,1,1,1,2.504934363,125218,1431,0.224943052
2687,0,0,30,1,1,0,2.504934363,125218,1431,0.224943052
2688,0,0,25,1,1,0,2.504934363,125218,1431,0.224943052
2689,0,0,40,2,0,0,2.504934363,125218,1431,0.224943052
2690,0,0,40,1,0,0,2.504934363,125218,1431,0.224943052
2691,0,0,50,1,1,0,2.504934363,125218,1431,0.224943052
2692,0,0,40,1,1,0,2.504934363,125218,1431,0.224943052
2693,0,0,25,1,1,0,2.504934363,125218,1431,0.224943052
2694,0,1,40,1,1,0,2.504934363,125218,1431,0.224943052
2695,0,0,40,1,1,0,2.504934363,125218,1431,0.224943052
2697,1,0,1,1,1,1,1.0,1,1,1.0
2698,0,1,30,1,1,0,2.504934363,125218,1431,0.224943052
2699,0,1,40,1,0,1,2.504934363,125218,1431,0.224943052
2700,0,0,17,1,1,0,2.504934363,125218,1431,0.224943052
2701,0,1,50,1,0,1,2.504934363,125218,1431,0.224943052
2702,0,0,50,2,0,1,2.504934363,125218,1431,0.224943052
2703,0,1,30,1,1,0,2.504934363,125218,1431,0.224943052
2704,0,0,30,1,1,0,2.504934363,125218,1431,0.224943052
2705,0,1,28,1,1,0,2.504934363,125218,1431,0.224943052
2706,0,1,50,1,1,0,2.504934363,125218,1431,0.224943052
2707,0,0,42,1,1,1,2.504934363,125218,1431,0.224943052
2708,0,0,55,2,1,0,2.504934363,125218,1431,0.224943052
2709,0,0,20,1,0,0,2.504934363,125218,1431,0.224943052
2710,1,1,60,1,0,1,2.504934363,125218,1431,0.224943052
2711,0,0,48,2,1,0,2.504934363,125218,1431,0.224943052
2712,0,0,17,1,1,0,2.504934363,125218,1431,0.224943052
2713,0,1,40,1,1,0,2.504934363,125218,1431,0.224943052
2714,0,0,50,1,0,1,2.504934363,125218,1431,0.224943052
2715,1,0,1,1,1,1,1.0,1,1,1.0
2716,0,0,25,1,0,1,2.504934363,125218,1431,0.224943052
2717,0,0,35,1,0,1,2.504934363,125218,1431,0.224943052
2718,0,0,40,1,1,1,2.504934363,125218,1431,0.224943052
2719,0,0,27,1,1,0,2.504934363,125218,1431,0.224943052
2720,0,0,40,1,1,0,2.504934363,125218,1431,0.224943052
2721,0,0,30,1,1,1,2.504934363,125218,1431,0.224943052
2722,0,0,55,1,1,0,2.504934363,125218,1431,0.224943052
2723,0,1,30,1,1,0,2.504934363,125218,1431,0.224943052
2724,1,0,1,1,1,1,1.0,1,1,1.0
2725,0,0,60,1,1,0,2.504934363,125218,1431,0.224943052
2726,0,0,50,1,1,0,2.504934363,125218,1431,0.224943052
2727,0,1,50,1,1,0,2.504934363,125218,1431,0.224943052
2728,0,1,23,1,1,1,2.504934363,125218,1431,0.224943052
2729,0,1,50,1,1,0,2.504934363,125218,1431,0.224943052
2730,1,1,23,1,1,1,2.504934363,125218,1431,0.224943052
2731,0,0,21,2,1,1,2.504934363,125218,1431,0.224943052
2732,0,0,50,1,1,0,2.504934363,125218,1431,0.224943052
2733,0,0,30,1,1,0,2.504934363,125218,1431,0.224943052
2734,0,0,30,2,0,1,2.504934363,125218,1431,0.224943052
2735,0,0,30,1,0,1,2.504934363,125218,1431,0.224943052
2736,0,0,20,1,1,1,2.504934363,125218,1431,0.224943052
2737,0,1,25,2,1,0,2.504934363,125218,1431,0.224943052
2738,0,0,40,1,1,0,2.504934363,125218,1431,0.224943052
2739,0,0,26,1,1,0,2.504934363,125218,1431,0.224943052
2740,0,0,40,1,1,0,2.504934363,125218,1431,0.224943052
2741,1,0,35,1,1,0,2.504934363,125218,1431,0.224943052
2742,1,0,28,1,1,0,2.504934363,125218,1431,0.224943052
2743,1,1,20,2,1,1,2.504934363,125218,1431,0.224943052
2744,0,1,35,1,0,1,2.504934363,125218,1431,0.224943052
2745,0,0,45,1,1,1,2.504934363,125218,1431,0.224943052
2746,1,0,1,1,1,1,1.0,1,1,1.0
2747,0,0,30,2,1,0,2.504934363,125218,1431,0.224943052
2748,0,1,25,1,1,0,2.504934363,125218,1431,0.224943052
2749,0,1,35,1,1,0,2.504934363,125218,1431,0.224943052
2750,0,0,25,1,0,1,2.504934363,125218,1431,0.224943052
2751,0,0,20,1,0,1,2.504934363,125218,1431,0.224943052
2752,0,0,21,1,0,1,2.504934363,125218,1431,0.224943052
2753,0,0,30,2,0,0,2.504934363,125218,1431,0.224943052
2754,0,0,45,1,0,1,2.504934363,125218,1431,0.224943052
2755,0,0,18,2,1,0,2.504934363,125218,1431,0.224943052
2756,0,0,35,1,1,0,2.504934363,125218,1431,0.224943052
2757,0,0,55,1,0,0,2.504934363,125218,1431,0.224943052
2758,1,0,1,1,1,1,1.0,1,1,1.0
2759,0,0,30,1,1,1,2.504934363,125218,1431,0.224943052
2760,0,1,50,1,1,0,2.504934363,125218,1431,0.224943052
2761,0,1,45,1,1,0,2.504934363,125218,1431,0.224943052
2762,1,0,1,1,1,1,1.0,1,1,1.0
2763,0,1,50,1,1,0,2.504934363,125218,1431,0.224943052
2764,0,0,40,1,1,0,2.504934363,125218,1431,0.224943052
2765,0,1,25,1,1,0,2.504934363,125218,1431,0.224943052
2766,0,0,55,2,1,0,2.504934363,125218,1431,0.224943052
2767,0,1,50,1,1,1,2.504934363,125218,1431,0.224943052
2768,0,0,25,1,1,0,2.504934363,125218,1431,0.224943052
2769,0,0,30,2,1,0,2.504934363,125218,1431,0.224943052
2770,0,1,35,1,1,0,2.504934363,125218,1431,0.224943052
2771,0,1,50,2,1,0,2.504934363,125218,1431,0.224943052
2772,0,0,45,1,1,0,2.504934363,125218,1431,0.224943052
2773,0,0,25,1,1,0,2.504934363,125218,1431,0.224943052
2774,0,1,50,1,1,0,2.504934363,125218,1431,0.224943052
2775,0,1,27,2,1,0,2.504934363,125218,1431,0.224943052
2776,1,0,1,1,1,1,1.0,1,1,1.0
2777,0,0,30,2,1,0,2.504934363,125218,1431,0.224943052
2778,0,1,50,1,1,0,2.504934363,125218,1431,0.224943052
2779,0,1,35,1,1,0,2.504934363,125218,1431,0.224943052
2780,0,1,50,1,1,0,2.504934363,125218,1431,0.224943052
2781,1,1,30,1,0,0,2.504934363,125218,1431,0.224943052
2782,0,0,55,1,1,0,2.504934363,125218,1431,0.224943052
2783,0,0,35,1,1,0,2.504934363,125218,1431,0.224943052
2784,0,0,30,1,1,0,2.504934363,125218,1431,0.224943052
2785,0,0,99,1,1,0,2.504934363,125218,1431,0.224943052
2786,0,1,50,1,0,0,2.504934363,125218,1431,0.224943052
2787,0,0,35,1,1,1,2.504934363,125218,1431,0.224943052
2788,0,1,22,1,1,0,2.504934363,125218,1431,0.224943052
2789,0,1,25,1,1,0,2.504934363,125218,1431,0.224943052
2790,0,0,40,1,1,1,2.504934363,125218,1431,0.224943052
2791,0,0,40,2,1,0,2.504934363,125218,1431,0.224943052
2792,0,1,20,1,1,0,2.504934363,125218,1431,0.224943052
2793,0,0,30,2,1,1,2.504934363,125218,1431,0.224943052
2794,0,1,30,1,1,0,2.504934363,125218,1431,0.224943052
2795,0,0,40,1,1,0,2.504934363,125218,1431,0.224943052
2796,1,0,1,1,1,1,1.0,1,1,1.0
2797,0,0,40,1,0,0,2.504934363,125218,1431,0.224943052
2798,0,1,25,1,1,0,2.504934363,125218,1431,0.224943052
2799,0,0,30,1,0,0,2.504934363,125218,1431,0.224943052
2800,0,0,35,2,1,0,2.504934363,125218,1431,0.224943052
2801,1,0,45,1,0,1,2.504934363,125218,1431,0.224943052
2802,0,1,40,1,1,1,2.504934363,125218,1431,0.224943052
2803,0,1,25,1,1,0,2.504934363,125218,1431,0.224943052
2804,0,0,35,2,0,1,2.504934363,125218,1431,0.224943052
2805,0,1,35,1,1,0,2.504934363,125218,1431,0.224943052
2806,0,0,40,2,0,1,2.504934363,125218,1431,0.224943052
2807,1,0,1,1,1,1,1.0,1,1,1.0
2808,0,0,60,1,1,1,2.504934363,125218,1431,0.224943052
2809,0,1,40,1,1,0,2.504934363,125218,1431,0.224943052
2810,1,0,1,1,1,1,1.0,1,1,1.0
2811,1,1,40,1,1,1,2.504934363,125218,1431,0.224943052
2812,0,1,20,2,1,1,2.504934363,125218,1431,0.224943052
2813,0,1,50,1,1,0,2.504934363,125218,1431,0.224943052
2814,0,0,67,1,1,0,2.504934363,125218,1431,0.224943052
2815,0,1,30,1,1,0,2.504934363,125218,1431,0.224943052
2816,0,0,65,1,1,0,2.504934363,125218,1431,0.224943052
2817,0,1,40,1,1,0,2.504934363,125218,1431,0.224943052
2818,0,0,64,1,1,0,2.504934363,125218,1431,0.224943052
2819,0,0,32,2,1,0,2.504934363,125218,1431,0.224943052
2820,0,0,34,2,1,1,2.504934363,125218,1431,0.224943052
2821,1,0,30,1,1,0,2.504934363,125218,1431,0.224943052
2822,0,1,28,1,1,0,2.504934363,125218,1431,0.224943052
2823,0,1,22,1,1,0,2.504934363,125218,1431,0.224943052
2824,1,0,30,2,1,0,2.504934363,125218,1431,0.224943052
2825,0,1,50,1,1,1,2.504934363,125218,1431,0.224943052
2826,0,0,24,2,1,0,2.504934363,125218,1431,0.224943052
2827,1,1,60,2,0,1,2.504934363,125218,1431,0.224943052
2828,0,0,40,1,0,1,2.504934363,125218,1431,0.224943052
2829,0,0,50,1,1,0,2.504934363,125218,1431,0.224943052
2830,0,1,45,1,1,0,2.504934363,125218,1431,0.224943052
2831,1,1,40,1,0,1,2.504934363,125218,1431,0.224943052
2832,0,1,40,1,1,0,2.504934363,125218,1431,0.224943052
2833,0,0,30,1,0,1,2.504934363,125218,1431,0.224943052
2834,1,0,1,1,1,1,1.0,1,1,1.0
2835,0,1,60,1,1,0,2.504934363,125218,1431,0.224943052
2836,0,1,25,1,1,0,2.504934363,125218,1431,0.224943052
2837,0,1,25,2,1,0,2.504934363,125218,1431,0.224943052
2838,0,0,25,1,1,0,2.504934363,125218,1431,0.224943052
2839,0,1,45,1,1,0,2.504934363,125218,1431,0.224943052
2840,0,1,40,1,1,0,2.504934363,125218,1431,0.224943052
2841,0,1,25,1,1,0,2.504934363,125218,1431,0.224943052
2842,0,1,24,2,1,0,2.504934363,125218,1431,0.224943052
2843,0,1,25,1,1,0,2.504934363,125218,1431,0.224943052
2844,0,0,30,1,1,0,2.504934363,125218,1431,0.224943052
2845,0,0,50,1,0,1,2.504934363,125218,1431,0.224943052
2846,0,0,30,2,1,0,2.504934363,125218,1431,0.224943052
2847,1,0,50,1,0,1,2.504934363,125218,1431,0.224943052
2848,0,0,40,2,1,0,2.504934363,125218,1431,0.224943052
2849,1,0,1,1,1,1,1.0,1,1,1.0
2850,0,0,50,1,1,1,2.504934363,125218,1431,0.224943052
2851,0,1,50,1,1,0,2.504934363,125218,1431,0.224943052
2852,0,0,25,1,1,0,2.504934363,125218,1431,0.224943052
2853,0,1,35,1,1,0,2.504934363,125218,1431,0.224943052
2854,0,0,35,1,1,1,2.504934363,125218,1431,0.224943052
2855,0,1,30,2,1,0,2.504934363,125218,1431,0.224943052
2856,1,1,35,1,1,1,2.504934363,125218,1431,0.224943052
2857,1,1,35,1,1,0,2.504934363,125218,1431,0.224943052
2858,0,0,35,2,1,0,2.504934363,125218,1431,0.224943052
2859,0,0,55,2,1,0,2.504934363,125218,1431,0.224943052
2860,0,0,27,1,0,1,2.504934363,125218,1431,0.224943052
2861,0,0,24,2,0,0,2.504934363,125218,1431,0.224943052
2862,0,0,40,1,1,0,2.504934363,125218,1431,0.224943052
2863,0,0,50,1,0,0,2.504934363,125218,1431,0.224943052
2864,1,0,30,1,0,0,2.504934363,125218,1431,0.224943052
2865,1,1,30,2,0,0,2.504934363,125218,1431,0.224943052
2866,0,0,55,1,0,0,2.504934363,125218,1431,0.224943052
2867,0,0,30,1,0,1,2.504934363,125218,1431,0.224943052
2868,0,1,30,1,0,1,2.504934363,125218,1431,0.224943052
2869,0,0,25,1,1,0,2.504934363,125218,1431,0.224943052
2870,1,0,1,1,1,1,1.0,1,1,1.0
2871,0,1,25,1,1,0,2.504934363,125218,1431,0.224943052
2872,0,1,30,1,1,0,2.504934363,125218,1431,0.224943052
2873,0,1,30,1,1,0,2.504934363,125218,1431,0.224943052
2874,0,0,20,1,1,0,2.504934363,125218,1431,0.224943052
2875,0,0,50,1,1,0,2.504934363,125218,1431,0.224943052
2876,0,0,70,1,1,0,2.504934363,125218,1431,0.224943052
2877,0,0,55,1,0,1,2.504934363,125218,1431,0.224943052
2878,1,0,1,1,1,1,1.0,1,1,1.0
2879,0,1,26,1,1,0,2.504934363,125218,1431,0.224943052
2880,0,1,30,1,1,0,2.504934363,125218,1431,0.224943052
2881,0,1,26,1,0,1,2.504934363,125218,1431,0.224943052
2882,0,0,50,1,1,0,2.504934363,125218,1431,0.224943052
2883,0,1,23,1,1,0,2.504934363,125218,1431,0.224943052
2884,0,0,25,1,1,0,2.504934363,125218,1431,0.224943052
2885,0,0,25,1,1,0,2.504934363,125218,1431,0.224943052
2886,1,1,40,2,1,0,2.504934363,125218,1431,0.224943052
2887,0,1,40,1,1,0,2.504934363,125218,1431,0.224943052
2888,1,1,25,2,0,1,2.504934363,125218,1431,0.224943052
2889,1,1,30,1,0,0,2.504934363,125218,1431,0.224943052
2890,0,0,25,2,1,0,2.504934363,125218,1431,0.224943052
2891,0,0,22,2,1,0,2.504934363,125218,1431,0.224943052
2892,0,0,30,2,1,0,2.504934363,125218,1431,0.224943052
2893,0,0,49,1,1,0,2.504934363,125218,1431,0.224943052
2894,1,0,1,1,1,1,1.0,1,1,1.0
2895,1,0,1,1,1,1,1.0,1,1,1.0
2896,0,0,40,2,1,0,2.504934363,125218,1431,0.224943052
2897,1,1,29,1,1,0,2.504934363,125218,1431,0.224943052
