,durationofstop,raceperceivedpriortostop,gender,perceivedage,tract_medianincome,tract_totalpop,tract_whitepop,tract_nonwhitecomp,tract_poccomp,tract_nonwhitepop,tract_pocpop,tract_aapop,tract_na_aipop,tract_aisianpop,tract_hawaiian,tract_mixed2,tract_totalnumstops,tract_annualstops,tract_distancefromcal,black,white,asian,hispanic,bipoc,report_risk_groups,arrest,trafficstop,longstop
4700,5,1,1,50,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,1,0,0,0,1,1,0,0,0
4701,20,0,1,30,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,0,1,0,0,0,0,0,0,1
4702,30,1,1,65,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,1,0,0,0,1,1,1,0,1
4703,9,0,1,30,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,0,0,1,0,1,0,0,1,0
4704,23,1,1,30,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,1,0,0,0,1,1,0,0,1
4705,5,1,2,65,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,1,0,0,0,1,1,0,0,0
4706,5,0,1,75,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,0,1,0,0,0,0,0,1,0
4707,3,0,1,18,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,1,0,0,0,1,1,0,1,0
4708,10,1,1,18,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,1,0,0,0,1,1,0,0,0
4709,15,1,1,50,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,0,1,0,0,0,0,0,0,0
4710,10,1,1,50,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,0,0,0,1,1,1,0,1,0
4711,10,0,1,40,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,0,0,0,1,1,1,0,1,0
4712,10,0,1,50,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,1,0,0,0,1,1,0,1,0
4713,8,0,1,40,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,0,0,1,0,1,0,0,1,0
4714,10,0,1,40,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,1,0,0,0,1,1,0,1,0
4715,3,1,1,50,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,1,0,0,0,1,1,0,0,0
4716,5,1,1,45,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,1,0,0,0,1,1,0,0,0
4717,10,0,2,55,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,0,0,0,1,1,1,0,0,0
4718,30,0,1,55,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,1,0,0,0,1,1,0,0,1
4719,6,0,1,50,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,1,0,0,0,1,1,0,0,0
4720,30,1,1,50,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,1,0,0,0,1,1,0,0,1
4721,5,1,2,55,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,0,1,0,0,0,0,0,1,0
4722,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1.0,0,0,0,0,1,1,1,1,0
4723,20,0,1,30,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,0,1,0,0,0,0,0,1,1
4724,15,1,1,55,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,0,1,0,0,0,0,1,0,0
4725,30,1,1,30,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,0,1,0,0,0,0,0,0,1
4726,10,0,1,60,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,0,1,0,0,0,0,0,1,0
4727,30,1,2,60,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,1,0,0,0,1,1,1,1,1
4728,30,1,1,55,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,1,0,0,0,1,1,1,1,1
4729,20,1,1,30,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,1,0,0,0,1,1,0,0,1
4730,20,1,1,60,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,1,0,0,0,1,1,0,0,1
4731,3,0,2,25,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,0,0,0,1,1,1,0,1,0
4732,13,1,2,40,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,1,0,0,0,1,1,1,0,0
4733,20,1,2,30,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,1,0,0,0,1,1,0,0,1
4734,25,1,1,30,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,1,0,0,0,1,1,0,0,1
4735,6,1,1,30,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,0,1,0,0,0,0,1,0,0
4736,10,0,2,35,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,0,1,0,0,0,0,0,1,0
4737,25,1,1,60,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,0,1,0,0,0,0,1,0,1
4738,60,0,2,45,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,1,0,0,0,1,1,0,1,1
4739,60,1,2,42,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,1,0,0,0,1,1,1,1,1
4740,60,0,2,45,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,1,0,0,0,1,1,0,1,1
4741,60,0,2,50,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,1,0,0,0,1,1,0,1,1
4742,10,1,1,50,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,1,0,0,0,1,1,1,0,0
4743,10,0,1,21,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,1,0,0,0,1,1,0,1,0
4744,5,0,1,20,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,0,0,1,0,1,0,0,1,0
4745,10,1,1,45,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,0,1,0,0,0,0,0,0,0
4746,15,1,1,40,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,0,1,0,0,0,0,0,0,0
4747,15,0,2,20,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,1,0,0,0,1,1,0,1,0
4748,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1.0,0,0,0,0,1,1,1,1,0
4749,5,0,1,35,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,0,1,0,0,0,0,0,1,0
4750,10,1,1,45,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,0,1,0,0,0,0,0,0,0
4751,10,0,1,40,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,1,0,0,0,1,1,0,1,0
4752,6,1,2,35,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,0,1,0,0,0,0,0,1,0
4753,10,1,2,45,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,0,1,0,0,0,0,0,1,0
4754,4,0,2,38,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,0,0,0,1,1,1,0,1,0
4755,30,0,1,18,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,1,0,0,0,1,1,0,1,1
4756,3,0,1,25,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,0,0,0,1,1,1,0,1,0
4757,60,1,1,30,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,0,0,0,1,1,1,1,0,1
4758,8,0,2,55,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,0,1,0,0,0,0,0,1,0
4759,11,0,2,33,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,0,1,0,0,0,0,0,1,0
4760,60,1,1,30,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,1,0,0,0,1,1,1,0,1
4761,60,1,2,35,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,0,1,0,0,0,0,1,0,1
4762,7,0,2,45,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,1,0,0,0,1,1,0,1,0
4763,15,0,1,45,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,0,0,0,1,1,1,1,0,0
4764,6,0,2,35,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,0,1,0,0,0,0,0,1,0
4765,12,0,1,24,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,1,0,0,0,1,1,0,1,0
4766,7,0,1,40,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,0,0,1,0,1,0,0,1,0
4767,2,0,2,30,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,0,0,1,0,1,0,0,1,0
4768,3,0,1,65,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,0,0,0,1,1,1,0,1,0
4769,10,0,1,60,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,0,1,0,0,0,0,0,1,0
4770,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1.0,0,0,0,0,1,1,1,1,0
4771,8,1,1,55,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,0,1,0,0,0,0,0,1,0
4772,4,0,1,40,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,0,0,0,1,1,1,0,1,0
4773,15,1,1,38,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,1,0,0,0,1,1,0,0,0
4774,3,0,1,28,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,1,0,0,0,1,1,0,1,0
4775,30,1,1,50,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,1,0,0,0,1,1,1,0,1
4776,15,0,1,35,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,0,0,0,1,1,1,0,1,0
4777,15,1,1,24,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,1,0,0,0,1,1,0,0,0
4778,7,0,2,49,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,0,0,0,1,1,1,0,1,0
4779,120,1,1,25,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,1,0,0,0,1,1,1,0,1
4780,40,1,1,25,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,0,1,0,0,0,0,1,0,1
4781,10,0,2,40,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,1,0,0,0,1,1,0,1,0
4782,6,1,1,25,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,0,0,0,1,1,1,0,1,0
4783,5,0,1,55,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,0,0,0,1,1,1,0,0,0
4784,7,1,1,60,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,0,1,0,0,0,0,0,0,0
4785,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1.0,0,0,0,0,1,1,1,1,0
4786,10,1,1,20,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,0,1,0,0,0,0,0,0,0
4787,10,0,2,25,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,0,0,1,0,1,0,0,1,0
4788,15,0,2,70,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,0,1,0,0,0,0,0,1,0
4789,4,0,1,40,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,0,0,0,1,1,1,0,1,0
4790,15,1,1,30,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,1,0,0,0,1,1,0,0,0
4791,20,1,1,55,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,0,1,0,0,0,0,0,0,1
4792,9,0,1,25,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,0,0,1,0,1,0,0,1,0
4793,5,0,2,25,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,0,0,1,0,1,0,0,1,0
4794,8,0,2,30,62184,4196,2211,0.47306959,0.062678742,2154,263,53,0,1891,0,210,3065,383,0.648455435,1,0,0,0,1,1,0,1,0
4795,10,0,2,20,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,0,1,0,0,0,0,0,1,0
4796,25,1,1,20,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,1,0,0,0,1,1,0,0,1
4797,30,1,1,60,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,1,0,0,0,1,1,0,0,1
4798,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1.0,0,0,0,0,1,1,1,1,0
4799,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1.0,0,0,0,0,1,1,1,1,0
4800,60,0,2,20,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,0,0,0,1,1,1,0,0,1
4801,20,0,2,40,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,1,0,0,0,1,1,0,0,1
4802,20,0,1,30,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,1,0,0,0,1,1,0,1,1
4803,60,1,2,23,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,0,0,0,1,1,1,0,0,1
4804,5,1,1,18,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,0,1,0,0,0,0,0,0,0
4805,10,0,1,30,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,1,0,0,0,1,1,0,1,0
4806,10,1,1,20,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,0,1,0,0,0,0,0,0,0
4807,30,1,1,35,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,1,0,0,0,1,1,0,1,1
4808,7,0,1,60,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,0,0,0,1,1,1,0,1,0
4809,45,0,1,28,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,0,1,0,0,0,0,1,1,1
4810,30,0,1,30,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,0,0,0,1,1,1,1,1,1
4811,2,0,2,18,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,1,0,0,0,1,1,0,1,0
4812,30,0,1,40,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,0,0,0,1,1,1,0,1,1
4813,15,0,1,30,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,0,0,0,1,1,1,0,1,0
4814,5,1,1,60,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,1,0,0,0,1,1,0,0,0
4815,20,0,1,40,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,0,0,1,0,1,0,0,0,1
4816,20,0,1,25,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,0,0,0,1,1,1,0,1,1
4817,10,1,1,30,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,1,0,0,0,1,1,0,0,0
4818,15,0,1,25,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,0,1,0,0,0,0,0,1,0
4819,10,0,1,40,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,1,0,0,0,1,1,0,0,0
4820,6,0,2,40,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,0,1,0,0,0,0,0,1,0
4821,60,1,1,30,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,0,0,0,1,1,1,1,0,1
4822,7,0,1,42,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,0,0,0,1,1,1,0,1,0
4823,6,1,1,60,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,1,0,0,0,1,1,0,1,0
4824,10,0,2,40,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,1,0,0,0,1,1,0,0,0
4825,15,0,1,40,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,1,0,0,0,1,1,0,1,0
4826,10,0,1,45,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,1,0,0,0,1,1,0,1,0
4827,5,0,1,40,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,1,0,0,0,1,1,0,1,0
4828,10,1,1,35,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,1,0,0,0,1,1,0,1,0
4829,50,1,1,30,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,0,0,0,1,1,1,0,0,1
4830,10,1,1,40,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,0,1,0,0,0,0,0,0,0
4831,10,0,1,25,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,0,1,0,0,0,0,0,1,0
4832,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1.0,0,0,0,0,1,1,1,1,0
4833,20,1,1,50,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,1,0,0,0,1,1,0,0,1
4834,25,0,1,40,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,0,0,0,1,1,1,0,1,1
4835,20,1,1,40,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,0,0,0,1,1,1,0,0,1
4836,20,0,2,30,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,0,1,0,0,0,0,0,1,1
4837,10,0,2,40,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,0,1,0,0,0,0,0,1,0
4838,10,1,1,60,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,1,0,0,0,1,1,0,0,0
4839,45,0,1,50,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,0,1,0,0,0,0,1,1,1
4840,5,0,1,30,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,1,0,0,0,1,1,0,1,0
4841,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1.0,0,0,0,0,1,1,1,1,0
4842,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1.0,0,0,0,0,1,1,1,1,0
4843,15,0,2,50,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,0,1,0,0,0,0,0,1,0
4844,15,0,1,50,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,0,1,0,0,0,0,0,1,0
4845,45,1,2,22,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,1,0,0,0,1,1,0,0,1
4846,5,0,1,20,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,0,0,0,1,1,1,0,1,0
4847,10,0,1,50,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,1,0,0,0,1,1,0,1,0
4848,5,0,1,21,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,1,0,0,0,1,1,0,1,0
4849,5,1,1,36,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,0,1,0,0,0,0,0,1,0
4850,5,1,1,45,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,0,0,0,1,1,1,0,0,0
4851,3,1,1,60,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,0,1,0,0,0,0,0,0,0
4852,10,0,1,20,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,0,0,0,1,1,1,0,1,0
4853,5,0,1,30,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,0,0,0,1,1,1,0,1,0
4854,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1.0,0,0,0,0,1,1,1,1,0
4855,10,0,2,38,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,0,1,0,0,0,0,0,1,0
4856,30,1,2,20,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,1,0,0,0,1,1,0,1,1
4857,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1.0,0,0,0,0,1,1,1,1,0
4858,10,1,1,40,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,1,0,0,0,1,1,0,1,0
4859,6,1,1,30,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,0,1,0,0,0,0,0,1,0
4860,8,0,2,30,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,0,1,0,0,0,0,0,1,0
4861,3,0,1,50,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,0,0,0,1,1,1,0,1,0
4862,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1.0,0,0,0,0,1,1,1,1,0
4863,5,0,2,25,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,1,0,0,0,1,1,0,1,0
4864,20,1,2,25,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,1,0,0,0,1,1,0,1,1
4865,20,1,1,30,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,0,0,0,1,1,1,0,1,1
4866,4,0,1,45,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,0,1,0,0,0,0,0,1,0
4867,5,0,1,35,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,0,0,0,1,1,1,0,0,0
4868,25,1,1,45,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,0,1,0,0,0,0,0,1,1
4869,30,1,1,30,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,1,0,0,0,1,1,1,0,1
4870,60,1,1,20,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,0,1,0,0,0,0,0,0,1
4871,22,1,1,45,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,0,1,0,0,0,0,0,1,1
4872,22,1,2,45,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,0,1,0,0,0,0,0,1,1
4873,8,0,1,30,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,0,0,0,1,1,1,0,1,0
4874,60,0,1,30,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,0,1,0,0,0,0,1,1,1
4875,60,0,2,40,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,0,1,0,0,0,0,1,1,1
4876,8,0,1,65,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,0,1,0,0,0,0,0,1,0
4877,10,0,1,60,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,1,0,0,0,1,1,0,1,0
4878,15,0,1,35,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,1,0,0,0,1,1,0,1,0
4879,15,0,1,70,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,1,0,0,0,1,1,0,1,0
4880,30,1,1,25,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,0,1,0,0,0,0,1,0,1
4881,30,0,2,40,98083,2685,1781,0.336685289,0.276350093,1158,742,394,66,416,0,282,3359,420,2.081871526,0,1,0,0,0,0,0,1,1
